BrakeTestLog09.txt
Time,LeftWheel,RightWheel,OutputShaft,Brake1,Brake2
39.421001,0.000000,0.000000,0.000000,0.757688,0.474562
39.539001,0.000000,0.000000,2.604745,0.745687,0.474375
39.655998,0.000000,0.000000,0.000000,0.734062,0.472500
39.773998,0.000000,0.000000,80.456276,0.705938,0.472313
39.873001,2.207613,2.052863,129.270508,0.658125,0.471938
39.992001,2.207613,0.000000,90.751602,0.667125,0.473625
40.110001,33.519638,81.505600,117.004837,0.708188,0.473438
40.228001,45.034424,49.451889,154.034271,0.762187,0.472125
40.346001,53.072739,59.168442,195.467545,0.697125,0.472500
40.464001,61.339947,68.220551,217.467728,0.620625,0.470062
40.582001,72.567596,76.793030,248.462616,0.651563,0.472688
40.700001,87.384514,89.848907,265.883209,0.672188,0.470625
40.818001,99.265091,102.963440,285.580109,0.574313,0.471188
40.936001,106.208923,113.402596,299.015747,0.639938,0.471188
41.054001,111.700775,124.891495,309.549072,0.544688,0.469125
41.172001,132.416824,133.814529,292.327850,0.564000,0.472313
41.271000,138.631363,148.344620,342.174744,0.533437,0.469687
41.389000,155.990295,158.364151,387.309174,0.611250,0.471188
41.507000,156.278687,173.642761,414.426666,0.564750,0.469500
41.625999,180.146423,186.992432,430.008881,0.526875,0.469687
41.743999,192.684723,197.194305,507.298035,0.579750,0.471938
41.862000,188.577316,208.290146,530.083740,0.586313,0.471375
41.960999,207.408859,213.302170,572.590149,0.568500,0.469313
42.078999,218.296768,222.076385,597.583801,0.549937,0.468563
42.196999,210.770813,230.748367,616.438354,0.525187,0.472500
42.316002,231.550079,237.642609,669.879578,0.552188,0.469500
42.433998,241.275177,244.254807,704.950684,0.526313,0.473812
42.533001,232.917542,251.971359,738.609985,0.542437,0.471750
42.651001,246.192627,250.703232,780.853455,0.538312,0.473625
42.769001,248.961212,254.799484,779.669678,0.535875,0.471375
42.888000,241.371277,262.916779,801.960388,0.535875,0.473812
43.006001,250.838104,260.650818,812.560364,0.534563,0.470437
43.124001,249.845108,260.715729,815.819641,0.538688,0.472500
43.223000,241.344788,266.169800,806.050781,0.542063,0.468938
43.341000,248.454620,262.700256,822.785767,0.537938,0.470437
43.459000,252.569901,266.497192,814.767212,0.541500,0.468750
43.577999,246.242355,263.413696,815.538757,0.551063,0.470437
43.695999,249.184540,265.317078,822.161926,0.532875,0.469687
43.794998,228.807831,264.515259,819.522827,0.545062,0.472313
43.912998,238.303772,267.764160,821.284058,0.536625,0.471938
44.030998,219.950134,266.170532,854.437134,0.534563,0.471938
44.150002,230.545166,269.827606,832.855286,0.535875,0.470625
44.268002,222.690369,266.759857,838.367371,0.547125,0.469500
44.367001,232.404373,268.203308,841.644531,0.536812,0.468750
44.485001,230.114914,267.219269,832.816711,0.536062,0.470625
44.603001,232.608994,265.520660,827.517700,0.533813,0.468938
44.722000,232.411102,268.754700,830.511108,0.539062,0.474187
44.840000,224.872208,264.444977,822.665344,0.538688,0.471375
44.938999,227.833252,261.230286,828.500366,0.546750,0.471563
45.056999,226.463104,265.745056,822.958801,0.533250,0.469125
45.174999,231.763947,264.112183,825.392761,0.537375,0.471188
45.293999,231.118759,264.282471,829.485474,0.524625,0.468375
45.411999,233.606628,264.061951,813.522583,0.549000,0.470062
45.529999,237.112061,265.695984,822.548706,0.531188,0.469687
45.629002,232.244064,270.830231,835.018738,0.540563,0.471375
45.747002,236.454971,269.545410,824.089050,0.526875,0.472313
45.865002,226.676926,270.310822,838.867493,0.553875,0.472500
45.984001,236.989563,270.677368,834.438171,0.546375,0.473063
46.102001,226.769714,272.962646,842.909790,0.603563,0.471375
46.201000,242.401306,267.702118,840.917175,0.524250,0.470437
46.319000,240.258133,272.640411,838.656433,0.550875,0.470250
46.437000,241.122452,271.986359,852.559265,0.533625,0.470625
46.556000,250.437958,273.271454,828.767395,0.582750,0.468375
46.674000,251.971680,277.630096,774.900146,0.552000,0.470625
46.772999,254.048264,274.867981,792.948059,0.558375,0.469687
46.890999,244.561874,272.831573,834.914246,0.539625,0.471375
47.008999,249.265305,273.660309,843.834351,0.607875,0.469875
47.126999,243.713699,268.677429,836.178711,0.565687,0.471188
47.244999,247.579910,272.208862,856.844910,0.642750,0.470437
47.362999,242.042542,266.664520,836.831726,0.592687,0.472125
47.480999,250.721130,268.630920,849.096680,0.642563,0.470812
47.599998,239.821960,268.634888,831.224487,0.613500,0.472125
47.717999,252.307343,267.291077,823.011414,0.630562,0.470437
47.835999,243.098145,265.303009,831.962097,0.617437,0.471188
47.953999,256.613220,268.360565,827.217285,0.585563,0.469875
48.071999,248.353439,269.029449,835.685669,0.596812,0.470625
48.171001,263.275696,265.554535,834.922058,0.602813,0.471563
48.289001,256.017395,266.907257,858.184937,0.599063,0.471563
48.408001,267.876770,269.358459,840.222351,0.554812,0.469687
48.526001,253.099182,269.420135,863.019653,0.553688,0.470437
48.625000,268.319153,272.309296,839.967468,0.547500,0.470062
48.743000,257.221497,274.986694,883.795593,0.549187,0.470625
48.861000,274.950378,277.968872,851.542969,0.537188,0.470250
48.980000,264.007233,279.377228,872.879578,0.558375,0.470625
49.078999,274.283325,277.841431,879.215332,0.538688,0.470437
49.196999,264.466309,282.279724,888.625610,0.590250,0.470812
49.316002,280.017517,283.859070,893.765991,0.582000,0.472500
49.415001,277.290619,287.183014,909.830750,0.638812,0.470250
